index,score
40915,-0.028540916638518016
23995,0.01946231598434657
55873,0.07694947298854052
47897,0.057548643481850126
47420,-0.009487995319836892
60944,0.01946231598434657
15978,0.07184944978972513
42377,0.006783850127799446
22389,0.01946231598434657
4841,-0.010104666396320586
31606,0.06613016220802423
24346,0.05563019662619581
25196,0.08282980083818486
31283,0.006783850127799446
3005,0.0695917424890524
30120,0.07768651036028798
28667,0.022473917488944006
36205,0.11536362735428975
18916,0.07428937077899095
51274,0.10293009536899748
59796,0.10293009536899748
42212,0.09071756558222147
26817,0.01946231598434657
41349,0.008828967550090827
38890,0.006783850127799446
8864,0.0628152498524263
48533,0.0707867018309826
61208,0.009062047016020383
53899,-0.007093064891723122
46755,0.01946231598434657
3937,0.009062047016020383
14790,0.022473917488944006
1966,0.05563019662619581
52154,0.01946231598434657
51760,0.01946231598434657
55677,0.08010038024592323
32085,0.011008533995648537
33784,0.01946231598434657
13383,0.010778026188329445
8125,0.01946231598434657
34160,0.006783850127799446
59100,0.09500050518074495
25896,0.10293009536899748
2973,0.09330576005464805
41499,0.006783850127799446
15235,0.09672987205228346
40227,0.0695917424890524
13047,0.01946231598434657
49741,0.10746121746485848
45447,0.0667263127897659
29566,0.01946231598434657
44293,0.01946231598434657
14320,0.05348825444063346
29683,0.09067491803856012
57867,0.0935159361847804
39289,0.05563019662619581
18912,0.06111328669357616
23396,0.07659469653228243
50716,0.011008533995648537
7966,0.006783850127799446
36603,0.06542158741317979
58194,0.07777801208506153
18639,0.010778026188329445
19544,0.08224707772838304
9709,-0.007093064891723122
3867,-0.022836370179153964
38388,-0.010858837993756906
26952,0.07184944978972513
8316,0.01946231598434657
31541,0.11536362735428975
10176,-0.005263311451987759
15922,0.0667263127897659
4890,0.05218352906404733
13548,0.006783850127799446
1677,0.009062047016020383
37976,0.05954125956353541
62517,-0.019633932502388596
40503,0.0806550855734991
30233,0.06207684099221493
16908,0.01946231598434657
62147,0.09971615950149439
40321,-0.005263311451987759
63131,0.006783850127799446
1555,0.060845984940121584
32519,0.11224669836943435
46824,-0.02040954011033841
10912,0.056934922002781954
33427,0.0806550855734991
49422,0.022473917488944006
4987,0.07544340052912728
30946,0.07659469653228243
10544,0.08882746216285217
62636,-0.019506796356349193
61496,-0.019633932502388596
28244,-0.01143705395807551
5723,0.06111328669357616
2943,0.011008533995648537
33115,0.09017666791663552
48909,0.06024983435837988
36838,-0.019633932502388596
22162,0.010778026188329445
30190,-0.005263311451987759
58298,0.09672987205228346
27799,0.01946231598434657
23809,0.01946231598434657
63636,0.060845984940121584
26477,0.06024983435837988
29035,0.06151052447584013
27208,-0.014435624388750248
61357,0.07903314186087992
29424,-0.007875005139404923
59038,0.0753148993413474
32242,0.08198331326078057
26159,0.11536362735428975
54308,0.08248015950154006
39583,0.07903314186087992
14013,0.05348825444063346
1096,0.006783850127799446
17429,0.10293009536899748
34678,0.05563019662619581
5936,0.08817821157315223
41909,0.01946231598434657
62981,0.01946231598434657
44935,-0.009487995319836892
32619,0.10293009536899748
14857,0.0759098388309418
34369,0.006783850127799446
24843,0.009062047016020383
13903,0.09071756558222147
37648,0.07659469653228243
15360,0.08278797539396893
15626,0.010778026188329445
33254,0.08882746216285217
56182,0.07184944978972513
32873,-0.014435624388750248
44705,0.018708144386910222
42696,0.01946231598434657
37396,0.006783850127799446
34742,0.0779641381298595
49519,-0.007093064891723122
25187,0.07512883006639998
52294,0.018708144386910222
31455,0.01946231598434657
12319,0.010778026188329445
60478,0.09672987205228346
35923,0.10746121746485848
55037,0.08274961903443538
9838,-0.0007495455413955715
12494,0.10746121746485848
50677,0.056934922002781954
29222,-0.014435624388750248
14386,0.10746121746485848
8412,0.0628152498524263
22823,0.011008533995648537
16047,0.05348825444063346
21259,0.010778026188329445
34033,0.05348825444063346
56060,0.006783850127799446
17312,-0.014435624388750248
54176,0.11224669836943435
26833,0.08464833721332249
22604,0.026735355506331743
62126,0.011008533995648537
18074,0.07659469653228243
24455,0.10293009536899748
1506,0.08836048735118442
59546,0.09361294306742807
53577,0.06542158741317979
10393,0.09552678780462995
2668,-0.017260608532050817
63734,0.06024983435837988
51751,0.006783850127799446
35429,0.01946231598434657
61307,0.01946231598434657
43350,0.01946231598434657
45465,0.0806550855734991
41418,0.07659469653228243
28206,0.10746121746485848
1614,0.0935159361847804
56036,0.08198331326078057
43593,0.006783850127799446
18483,0.026735355506331743
17450,-0.015409248634539505
8543,0.018708144386910222
44048,0.009062047016020383
60367,0.018708144386910222
44259,0.006783850127799446
30218,0.09990038441261886
6114,0.06151052447584013
20713,0.06151052447584013
41665,0.01946231598434657
26329,-0.015302974509958892
7380,0.08586654801929078
44579,0.11536362735428975
12253,0.018708144386910222
37056,0.06111328669357616
55476,0.011008533995648537
53555,0.006783850127799446
32551,0.08882746216285217
59319,0.05563019662619581
120,0.08720601750721046
59127,0.01946231598434657
14933,-0.009158857069854545
49202,0.01946231598434657
37172,0.08882746216285217
25824,0.11536362735428975
7882,0.07184944978972513
48642,0.011008533995648537
59442,-0.011848360212929968
25987,0.07659469653228243
3680,0.006783850127799446
53180,0.09672987205228346
50796,0.057548643481850126
23169,0.006783850127799446
60391,0.011008533995648537
14596,-0.010104666396320586
45641,0.07422005239627888
39912,0.01946231598434657
25957,0.08966521272777056
25302,0.07733698138113429
20088,0.07184944978972513
9346,0.011008533995648537
6631,0.08198331326078057
39596,0.06099531104399859
30049,0.07659469653228243
2936,-0.0007495455413955715
18684,0.06687563889364294
53580,0.06024983435837988
62159,0.011008533995648537
36327,0.018708144386910222
34821,0.018708144386910222
27792,0.056934922002781954
58498,0.01946231598434657
15176,0.06686232189679081
7660,0.11536362735428975
44218,-0.010104666396320586
3421,0.006783850127799446
55418,0.01946231598434657
21874,0.018708144386910222
41170,0.09710615002493996
3006,0.010778026188329445
26126,0.056934922002781954
21296,0.11214969148678665
38350,-0.0007495455413955715
50609,0.08248015950154006
22731,0.05218352906404733
14721,0.09990038441261886
29986,-0.021591566524480466
37525,0.01946231598434657
9853,0.08278797539396893
12609,0.022473917488944006
37169,0.009062047016020383
45593,0.06997925088164617
44636,0.09071756558222147
56530,0.07184944978972513
51211,-0.022836370179153964
16020,0.0963533706567914
21692,-0.022836370179153964
51787,0.09990038441261886
61231,-0.0007495455413955715
31519,-0.0002906347755802924
4018,0.10746121746485848
19578,0.09550304648679729
47990,0.01946231598434657
12596,0.05218352906404733
45301,0.011008533995648537
12170,0.0759098388309418
722,0.01946231598434657
19104,-0.015302974509958892
33404,0.0875734562985448
21022,0.07184944978972513
1263,-0.02658328261642609
29074,0.022473917488944006
37203,0.08224707772838304
63312,0.018708144386910222
4607,0.006783850127799446
33809,0.11536362735428975
49887,0.09515513767006153
12380,0.0848518828779718
13810,0.06542158741317979
20100,0.07184944978972513
28755,0.07659469653228243
43960,0.009062047016020383
33323,0.0753148993413474
42178,0.07659469653228243
28026,0.06151052447584013
6447,-0.015302974509958892
38525,0.010778026188329445
11367,0.06743488758461035
58956,0.05954125956353541
58363,0.030856622647794707
60570,0.006783850127799446
3991,0.01946231598434657
57378,0.09971615950149439
38337,-0.0007495455413955715
44486,-0.01143705395807551
31682,0.06099531104399859
47601,0.05954125956353541
15110,-0.009158857069854545
26937,0.08592967129600282
13470,0.11536362735428975
35329,-0.019633932502388596
54043,0.01946231598434657
7713,0.05218352906404733
11846,0.07659469653228243
4294,0.01946231598434657
16738,0.05954125956353541
25757,0.07428937077899095
29051,0.08464833721332249
14459,0.011008533995648537
16713,0.08278797539396893
48967,0.07659469653228243
55772,0.05954125956353541
61832,0.09971615950149439
42282,0.06997925088164617
33314,0.11536362735428975
39698,-0.0002906347755802924
3238,0.01946231598434657
5241,0.08720601750721046
39702,0.05348825444063346
56476,0.018708144386910222
30597,0.06099531104399859
11660,0.09672987205228346
40931,0.0759098388309418
23053,0.09971615950149439
60305,-0.023837754348778856
58693,0.011008533995648537
32304,0.07659469653228243
20253,0.11536362735428975
9050,0.01946231598434657
35954,0.09073221072761614
8608,0.08464833721332249
11562,0.0628152498524263
48008,0.01946231598434657
41651,0.006783850127799446
47472,0.01946231598434657
54540,0.09067491803856012
52655,0.01946231598434657
59893,0.01946231598434657
10218,0.0874353566482034
39053,0.08132372837877168
39820,0.0695917424890524
6076,0.07659469653228243
42937,0.01946231598434657
44019,0.01946231598434657
14387,0.006783850127799446
14538,0.07184944978972513
27781,0.07630685286432358
60262,0.05348825444063346
58108,0.06111328669357616
38618,0.01946231598434657
48213,0.01946231598434657
25511,0.06151052447584013
38484,0.010778026188329445
31509,-0.0007495455413955715
33238,0.10746121746485848
31752,0.018708144386910222
28884,0.06542158741317979
11789,0.0568031667962314
41398,0.05563019662619581
35572,0.09247917720248662
31077,0.05218352906404733
27073,-0.009158857069854545
4224,0.05218352906404733
34435,0.01946231598434657
28227,0.08321730923077866
41706,0.026735355506331743
60265,0.08321730923077866
15103,0.07659469653228243
39236,0.07694947298854052
45576,0.0963533706567914
49487,0.01946231598434657
25740,0.006783850127799446
44076,0.006783850127799446
35415,0.05348825444063346
31655,0.09552678780462995
46649,0.07482002884618283
23458,0.08334361183673636
63402,0.056934922002781954
32716,0.011008533995648537
40795,0.07184944978972513
41545,0.08882746216285217
17153,0.08282980083818486
26628,0.09971615950149439
32424,0.022473917488944006
15807,0.009062047016020383
61898,0.006783850127799446
53827,0.07184944978972513
35093,0.0667263127897659
8933,0.006783850127799446
48795,0.0837848848781262
47613,-0.019633932502388596
10819,0.01946231598434657
43715,-0.022836370179153964
15462,0.08132372837877168
33826,0.07482002884618283
53842,0.01946231598434657
10758,0.08274961903443538
48977,0.07413867515254116
26755,0.08882746216285217
31425,0.006783850127799446
10275,0.069193739781475
37083,0.0779641381298595
44956,-0.0007495455413955715
11371,0.057548643481850126
38312,0.0935159361847804
46434,0.009062047016020383
24120,0.09971615950149439
56075,0.05218352906404733
48785,0.006783850127799446
26267,-0.010858837993756906
28502,0.05218352906404733
56461,0.05218352906404733
26987,0.0806550855734991
59518,0.09861997547165272
38621,0.10746121746485848
17862,0.06024983435837988
43983,0.11536362735428975
14494,-0.022836370179153964
2327,-0.0007495455413955715
57244,0.08882746216285217
13432,0.006783850127799446
23876,0.006783850127799446
46376,0.008828967550090827
38916,0.062418012070162315
32508,-0.01143705395807551
63693,0.08503092386292392
17889,0.05218352906404733
55563,0.006783850127799446
8130,0.05348825444063346
36240,0.03989264099311174
7741,0.06880722917536577
61891,0.01946231598434657
16887,0.08882746216285217
37349,0.01946231598434657
12517,0.06999256787849838
4143,0.10746121746485848
20295,0.011008533995648537
57157,-0.007875005139404923
47197,0.020174736256986403
61076,0.011008533995648537
57220,0.018708144386910222
39394,0.08278797539396893
1150,0.006783850127799446
24243,0.0779641381298595
1757,0.07500212748773745
55681,0.022473917488944006
13912,0.022473917488944006
27093,0.01946231598434657
45131,-0.010104666396320586
54450,0.0667263127897659
56890,0.09247917720248662
10309,0.05348825444063346
39532,0.07659469653228243
20099,0.011008533995648537
17517,-0.010104666396320586
43417,-0.014435624388750248
60972,0.08321730923077866
15875,0.011008533995648537
55413,0.11536362735428975
32386,0.06099531104399859
50480,0.01946231598434657
18919,0.006783850127799446
53931,0.06999256787849838
60742,0.11536362735428975
37535,0.08503092386292392
59999,0.08696273204913245
26995,0.09247917720248662
41048,0.009062047016020383
5253,0.09971615950149439
14347,0.06207684099221493
17706,0.022473917488944006
9470,0.010778026188329445
11556,0.006783850127799446
47650,0.030856622647794707
48326,0.09330576005464805
53749,-0.01143705395807551
6556,-0.0007495455413955715
54444,0.01946231598434657
43872,0.011008533995648537
37555,0.11536362735428975
29705,0.0034751383264535196
54341,0.01946231598434657
40340,0.05218352906404733
31704,0.009062047016020383
44433,0.09361294306742807
24072,0.09672987205228346
29959,0.01946231598434657
761,0.0707867018309826
26290,0.10223369850643574
5967,0.01946231598434657
31221,0.08464833721332249
62341,-0.0007495455413955715
22652,-0.004515318643429397
45264,-0.01682255978769434
16791,0.011008533995648537
705,0.06542158741317979
12230,0.011008533995648537
45881,0.0806550855734991
40385,0.07184944978972513
60158,0.09971615950149439
39359,0.08882746216285217
25207,0.0806550855734991
11509,-0.009158857069854545
38749,0.01946231598434657
51251,0.006783850127799446
11511,0.006783850127799446
30158,0.056934922002781954
29597,0.011008533995648537
35839,0.010778026188329445
18424,0.0848518828779718
28836,-0.024634223978187486
24998,0.05218352906404733
53955,0.09071756558222147
12885,0.0034751383264535196
48381,0.05348825444063346
49090,0.07659469653228243
6608,0.022473917488944006
46303,-0.004515318643429397
5204,0.05348825444063346
38673,0.006783850127799446
31015,0.08334361183673636
24892,0.08882746216285217
60778,0.09071756558222147
7092,0.062418012070162315
23287,0.08882746216285217
48,0.01946231598434657
54014,0.011008533995648537
56710,0.08882746216285217
55339,0.056934922002781954
30985,0.01946231598434657
53786,0.10746121746485848
63340,-0.022377459413338657
14821,0.0779641381298595
17551,-0.011848360212929968
15630,-0.009158857069854545
59528,0.006783850127799446
1828,0.06880722917536577
49632,0.05563019662619581
62674,0.06155455973496603
46700,0.010778026188329445
25840,-0.011848360212929968
10130,0.009062047016020383
560,0.07886453315821154
62936,0.10293009536899748
60180,0.07659469653228243
10526,0.006783850127799446
60274,0.006783850127799446
52212,0.06542158741317979
35078,0.01946231598434657
52943,0.0034751383264535196
33930,0.01946231598434657
10873,0.08817821157315223
18605,0.006783850127799446
20789,0.01946231598434657
1825,0.010778026188329445
63261,0.01946231598434657
55877,0.08592967129600282
3837,0.06151052447584013
5842,0.01946231598434657
45517,0.01946231598434657
61598,0.018708144386910222
38263,0.01946231598434657
18465,0.09122582217529558
17555,0.08248015950154006
55074,0.07544340052912728
62243,0.0956931130699897
8308,0.08464833721332249
5369,0.07659469653228243
24088,0.010778026188329445
57651,0.008828967550090827
9127,0.05563019662619581
53590,-0.009487995319836892
16670,0.06155455973496603
7834,0.030856622647794707
27176,0.010778026188329445
55387,0.011008533995648537
39162,0.01946231598434657
61164,0.01946231598434657
48734,0.09842615320940576
25415,0.06155455973496603
36767,0.05954125956353541
22328,0.10746121746485848
46432,0.05348825444063346
59157,0.09861997547165272
27814,0.009062047016020383
41291,-0.017277135099433544
14725,0.09672987205228346
44603,0.006783850127799446
40179,-0.0002906347755802924
30565,0.006783850127799446
62473,0.018708144386910222
58701,0.0034751383264535196
53706,0.006783850127799446
62357,0.011008533995648537
40554,0.01946231598434657
8801,-0.009487995319836892
55044,0.07659469653228243
48552,0.09672987205228346
32090,0.08180427227582843
154,0.011008533995648537
20098,-0.009158857069854545
10094,0.006783850127799446
8392,-0.010104666396320586
48756,0.011008533995648537
35749,0.08817821157315223
18601,0.006783850127799446
55131,0.006783850127799446
9761,0.09861997547165272
60759,0.10293009536899748
40663,0.07184944978972513
23187,0.01946231598434657
24958,0.01946231598434657
41811,0.006783850127799446
33880,0.07003454794160702
40301,0.0034751383264535196
5179,0.011008533995648537
32155,0.01946231598434657
7396,0.08248015950154006
24546,0.0034751383264535196
4348,0.01946231598434657
2368,0.020836790182733683
51441,0.01946231598434657
17533,0.09672987205228346
49635,0.09672987205228346
10494,-0.0007495455413955715
58356,-0.009487995319836892
23368,0.07630685286432358
14106,0.05218352906404733
31701,0.03506044449418502
11226,0.07184944978972513
14749,0.07659469653228243
52851,-0.011848360212929968
34247,0.009062047016020383
8690,0.006783850127799446
40649,0.01946231598434657
31532,0.006783850127799446
11216,0.0628152498524263
15167,0.01946231598434657
14993,0.009062047016020383
21187,-0.005263311451987759
16114,0.06111328669357616
36565,0.009062047016020383
35412,0.06151052447584013
34892,0.010778026188329445
23804,0.01946231598434657
2274,0.009062047016020383
20731,0.07184944978972513
3507,0.06613016220802423
57876,0.01946231598434657
39714,0.018708144386910222
6332,0.08882746216285217
29413,0.07184944978972513
48731,-0.004515318643429397
43616,0.011008533995648537
25233,0.08464833721332249
46970,-0.015409248634539505
51960,0.09861997547165272
21859,0.01946231598434657
54673,0.018708144386910222
24877,0.06687563889364294
23983,-0.009158857069854545
14329,0.008828967550090827
57335,0.01946231598434657
11126,-0.0110782906421098
44706,0.022473917488944006
58129,0.023147572362120616
9793,0.07437722339362823
3182,0.024235125298203042
4662,0.01946231598434657
41099,0.0568031667962314
8531,0.05563019662619581
10853,0.06151052447584013
6429,0.01946231598434657
6940,0.07659469653228243
9562,0.0628152498524263
14630,0.0848518828779718
34546,0.08696273204913245
50920,0.01946231598434657
42678,0.006783850127799446
16663,0.006783850127799446
20126,0.06999256787849838
62446,0.09330576005464805
19838,-0.009158857069854545
55966,0.09067491803856012
35679,0.011008533995648537
15533,0.01946231598434657
13304,0.018708144386910222
19143,0.01946231598434657
41509,0.01946231598434657
4376,0.006783850127799446
35360,0.06542158741317979
51509,0.0806550855734991
28322,0.006783850127799446
113,0.07659469653228243
23738,0.0742106152959231
3699,0.020836790182733683
23787,0.08274961903443538
39045,0.010778026188329445
48296,0.009062047016020383
54889,0.08882746216285217
19237,0.0935159361847804
50488,0.0628152498524263
54630,0.01946231598434657
44569,0.06542158741317979
41229,0.06151052447584013
35603,0.06999256787849838
8322,0.06151052447584013
17901,0.022473917488944006
14373,0.07413867515254116
42086,0.0779641381298595
9999,0.010778026188329445
27713,0.011008533995648537
47582,0.01946231598434657
4991,0.07500212748773745
32638,0.01946231598434657
40602,0.08882746216285217
48576,0.006783850127799446
34049,0.022473917488944006
24039,0.01946231598434657
17417,0.06024983435837988
19787,0.018708144386910222
55879,0.006783850127799446
2870,0.09971615950149439
11985,0.0759098388309418
51139,-0.010104666396320586
40223,0.05348825444063346
20425,0.05348825444063346
28039,-0.008848629385194179
48947,0.009062047016020383
13059,0.06687563889364294
44710,0.018708144386910222
29286,0.07034820962544894
28747,0.01946231598434657
33934,0.01946231598434657
32981,0.011008533995648537
27929,0.01946231598434657
30816,0.01946231598434657
10314,-0.009487995319836892
42523,0.06613016220802423
22113,0.0628152498524263
12293,0.08334361183673636
45547,0.0034751383264535196
53831,0.01946231598434657
25571,0.006783850127799446
34491,0.011008533995648537
53118,0.08334361183673636
63317,0.08224707772838304
45695,0.09552678780462995
53512,0.01946231598434657
45177,0.07659469653228243
1982,0.01946231598434657
8566,0.01946231598434657
31231,0.06151052447584013
29121,0.01946231598434657
1268,0.06880722917536577
5270,0.006783850127799446
62397,0.05563019662619581
42782,-0.0007495455413955715
26743,0.07659469653228243
18396,-0.004515318643429397
34023,0.009062047016020383
14301,0.06151052447584013
20431,0.05348825444063346
18890,0.05348825444063346
27295,0.06151052447584013
24213,0.08334361183673636
4512,-0.004515318643429397
16531,0.05348825444063346
53093,0.06207684099221493
21438,0.07512883006639998
14353,0.011008533995648537
39026,0.006783850127799446
23648,0.07482002884618283
11439,0.11536362735428975
42738,-0.030787104462816406
13641,0.08224707772838304
54303,0.08696273204913245
39729,0.08720601750721046
19790,0.11214969148678665
57155,0.06151052447584013
25298,0.0935159361847804
13231,0.01946231598434657
20905,0.10293009536899748
5758,0.006783850127799446
37058,0.01946231598434657
42938,0.011008533995648537
50489,0.026735355506331743
25751,0.10746121746485848
21526,0.07184944978972513
42152,0.11214969148678665
38888,0.01946231598434657
58294,0.09672987205228346
62288,0.0667263127897659
17790,0.0759098388309418
58195,0.05954125956353541
32137,0.07659469653228243
16045,0.06542158741317979
61615,0.01946231598434657
54459,0.07382410468981383
1301,0.05563019662619581
43856,0.11214969148678665
53049,0.01946231598434657
55868,0.05218352906404733
34379,0.11224669836943435
26657,0.08882746216285217
37047,0.011008533995648537
48226,0.011008533995648537
32022,-0.017387744678090192
17593,0.01946231598434657
22906,0.0667263127897659
51127,0.05218352906404733
33790,-0.01143705395807551
24056,0.009062047016020383
16219,0.006783850127799446
6629,0.01946231598434657
50095,0.006783850127799446
33025,-0.022377459413338657
45438,-0.0110782906421098
35741,0.011008533995648537
47647,0.06497569236405026
24757,0.11536362735428975
5644,0.09178656931324186
15498,0.011008533995648537
6519,0.01946231598434657
4457,0.10293009536899748
48459,-0.004515318643429397
17476,-0.018639446235140522
39839,0.006783850127799446
47596,0.056934922002781954
46523,0.01946231598434657
30657,0.09071756558222147
18379,0.011008533995648537
8151,0.01946231598434657
15194,0.05563019662619581
56946,0.06794377684016949
48372,0.01946231598434657
28681,0.006783850127799446
12760,0.06943457149170305
61860,-0.004515318643429397
31981,0.006783850127799446
54698,-0.009158857069854545
7854,0.09247917720248662
34996,0.07184944978972513
39436,0.011008533995648537
42995,0.10746121746485848
25033,0.05348825444063346
40806,0.01946231598434657
60330,0.006783850127799446
37964,0.011008533995648537
41917,-0.007093064891723122
54831,0.009062047016020383
36752,0.022473917488944006
4670,0.09017666791663552
58268,0.07184944978972513
8207,0.05348825444063346
15143,-0.007093064891723122
7216,0.08464833721332249
52305,0.11536362735428975
33704,0.05563019662619581
12285,0.022473917488944006
3824,0.05218352906404733
41440,0.0628152498524263
34215,0.01946231598434657
45210,-0.02660214328118775
54507,0.08882746216285217
53257,0.0753148993413474
46069,0.01946231598434657
36370,0.10746121746485848
40583,0.01946231598434657
63822,0.006783850127799446
63962,0.022473917488944006
28378,0.01946231598434657
3613,0.11214969148678665
6947,0.011008533995648537
15347,0.06155455973496603
31095,-0.0110782906421098
10959,0.022473917488944006
41956,0.05218352906404733
54408,-0.015409248634539505
26447,0.0806550855734991
59388,0.006783850127799446
45499,0.07733698138113429
57699,0.030856622647794707
61629,0.09990038441261886
55979,0.06686232189679081
40910,0.08496427570564913
40969,0.05563019662619581
35856,-0.017260608532050817
35126,0.05954125956353541
12719,0.01946231598434657
2119,0.08696273204913245
10406,0.018708144386910222
58158,0.008828967550090827
5353,0.01946231598434657
19714,0.01946231598434657
45354,0.05348825444063346
56517,0.11214969148678665
7045,0.08592967129600282
24836,0.10746121746485848
28108,0.008828967550090827
62784,0.10746121746485848
48877,0.08224707772838304
34703,0.06099531104399859
34965,0.07694947298854052
13849,0.006783850127799446
26804,0.0935159361847804
26401,-0.0007495455413955715
33824,0.07659469653228243
24165,0.08817821157315223
43203,0.06490637398133822
33196,-0.007875005139404923
51944,0.011008533995648537
33341,0.07437722339362823
21125,0.006783850127799446
51690,0.011008533995648537
9445,0.011008533995648537
34317,0.11224669836943435
21261,0.009062047016020383
63149,0.08464833721332249
20183,0.023337020390862356
62637,0.01946231598434657
50662,0.018708144386910222
13781,0.06687563889364294
11881,0.08278797539396893
31483,0.01946231598434657
54175,0.009062047016020383
31688,0.09672987205228346
49792,0.06024983435837988
40610,0.01946231598434657
50467,0.006783850127799446
54411,-0.0002906347755802924
50050,0.006783850127799446
54854,0.06924850221675563
2414,0.01946231598434657
48294,0.01946231598434657
6533,0.08882746216285217
22163,0.009062047016020383
7808,0.0759098388309418
62214,0.01946231598434657
13368,0.018708144386910222
26072,0.0753148993413474
34922,-0.013056786685660543
49304,0.022473917488944006
34158,0.01946231598434657
6175,0.018708144386910222
22800,0.018708144386910222
35346,0.0935159361847804
45977,0.0695917424890524
4515,0.11536362735428975
32890,0.010778026188329445
24076,0.06542158741317979
53877,0.01946231598434657
26322,0.06151052447584013
38246,0.08278797539396893
50972,0.006783850127799446
53662,0.006783850127799446
53698,-0.009487995319836892
46527,0.06686232189679081
49375,0.05348825444063346
10196,0.10746121746485848
35071,0.05810789217281756
53935,0.11536362735428975
240,0.05218352906404733
33777,0.009062047016020383
37984,0.011008533995648537
2375,0.05218352906404733
55532,0.08464833721332249
50891,0.08464833721332249
683,0.0759098388309418
47553,0.009062047016020383
55857,0.08464833721332249
43063,0.062418012070162315
45057,-0.01143705395807551
59867,0.08696273204913245
1086,-0.0007495455413955715
21536,0.008828967550090827
3696,0.05563019662619581
8067,0.009062047016020383
39919,0.01946231598434657
15429,0.022473917488944006
25635,0.01946231598434657
58176,0.0034751383264535196
10760,0.006783850127799446
25924,0.057548643481850126
1009,0.09071756558222147
31671,0.08198331326078057
61185,0.01946231598434657
49236,0.10293009536899748
52121,0.05218352906404733
44272,0.011008533995648537
403,0.05218352906404733
40723,0.07413867515254116
327,0.006783850127799446
61390,0.008828967550090827
20137,0.0753148993413474
29802,0.07659469653228243
46961,0.011008533995648537
38105,0.0779641381298595
7818,0.009062047016020383
6575,0.057548643481850126
5586,0.06542158741317979
3929,0.011008533995648537
44201,0.11536362735428975
61257,-0.018611686311304873
29082,0.07630685286432358
31979,0.0753148993413474
60164,0.0759098388309418
48499,0.01946231598434657
39080,0.11536362735428975
13316,0.006783850127799446
55439,0.006783850127799446
58812,0.011008533995648537
12396,0.022473917488944006
4761,-0.010104666396320586
23477,0.010778026188329445
31808,0.05348825444063346
36168,0.07184944978972513
23875,0.011008533995648537
24604,-0.005263311451987759
42470,0.11224669836943435
37728,0.009062047016020383
51249,-0.0002906347755802924
17847,0.07184944978972513
